lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30
-0.6160458682645401,-0.6113015733291937,-0.6110670783432134,-0.6113607511710313,-0.6089806998454943,-0.6102171868768659,-0.6118596095097752,-0.6146631430717864,-0.6139718655501475,-0.6145511751287219,-0.6156488119573975,-0.6124766352965901,-0.6123747596542134,-0.6157748257635134,-0.6152350382709416,-0.6174828914437217,-0.6195204457906851,-0.6183471279555084,-0.618391115998855,-0.6193314684816155,-0.620303687383034,-0.619895006437778,-0.6204083523604056,-0.6191129682377561,-0.618003867262193,-0.6188278876222586,-0.6178562192073777,-0.6116342579588738,-0.611403591438396,-0.6131492973085956
-0.6220878877242528,-0.6153559513643492,-0.6105968759982585,-0.6103738876758176,-0.6106178086991425,-0.6082367440024562,-0.6095025448769296,-0.6111433216197004,-0.6139718655501475,-0.613325684434911,-0.6138743565991767,-0.6149584316471896,-0.6117951839899428,-0.6116667945107934,-0.6150564783434183,-0.6145324644690153,-0.6168345644766113,-0.6188958014221243,-0.6177024572792353,-0.6177548600056778,-0.6186254032425064,-0.6196483285514087,-0.6192359472709713,-0.6198339550240715,-0.6184493080507649,-0.6174916769612019,-0.6183407123586263,-0.6174769670571733,-0.6112569368885968,-0.6111655503914445
-0.6189255659065747,-0.6214050408591992,-0.6146557889761295,-0.6099031302990393,-0.6096300980753705,-0.6098752740666726,-0.6075200003487488,-0.6087838089264045,-0.6104479588151592,-0.613325684434911,-0.6126473548074205,-0.6131819243564379,-0.6142800090619556,-0.611086595210477,-0.6109443847974383,-0.6143537106591066,-0.6138801716116007,-0.6162060662097425,-0.6182518729471562,-0.6170652450355539,-0.6170471723934917,-0.6179678871575535,-0.6189889564415513,-0.6186596427003607,-0.6191711969458217,-0.6179379541795567,-0.617001881504454,-0.6179625896480423,-0.6171135795693579,-0.6110184816948495
-0.6248221612872656,-0.6182390186684065,-0.620711644557936,-0.6139668344607386,-0.6091589365981065,-0.6088867059893638,-0.6091602692275168,-0.6067992053164392,-0.6080857075520253,-0.6097969040564861,-0.6126473548074205,-0.6119535036927557,-0.6125013337666974,-0.6135740940084206,-0.6103636117576436,-0.6102371521555263,-0.613701177525282,-0.6132474341664762,-0.6155584992774661,-0.6176154236053223,-0.6163568477907747,-0.6163876276629308,-0.6173063831887595,-0.6184122500734901,-0.6179954153061227,-0.6186611986069026,-0.6174490338336946,-0.6166206377412654,-0.6176003602638226,-0.616891663308795
-0.6199657091244657,-0.6241425139170657,-0.6175420810769264,-0.6200298384385539,-0.6132261290637748,-0.6084151354863533,-0.6081706520778744,-0.6084411777875965,-0.6060988005106769,-0.6074313857459442,-0.6091142232472151,-0.6119535036927557,-0.6112714139695477,-0.6117935048197809,-0.6128535703590745,-0.6096557485058078,-0.6095790856465,-0.6130681832463939,-0.612595865034901,-0.614918309999062,-0.6169075925092812,-0.6156964157223606,-0.615724118928997,-0.6167269396597893,-0.6177477131381406,-0.6174832091344076,-0.6181736964805808,-0.6170688324620355,-0.6162552080954482,-0.6173798186531777
-0.6162233357871808,-0.6192803790040422,-0.6234521795610366,-0.6168565335712726,-0.6192943375545168,-0.6124858587721639,-0.6076985811423905,-0.607450532816073,-0.6077426787381784,-0.6054417307668127,-0.6067457881214934,-0.6084162865140813,-0.6112714139695477,-0.610562261602125,-0.6110712204059676,-0.6121484107324012,-0.608996900488506,-0.608940176689687,-0.6124163716386013,-0.611951561932904,-0.6142077034996362,-0.6162478683638272,-0.6150320300959877,-0.6151421014188512,-0.6160602940405009,-0.617235041841821,-0.6169933970729865,-0.6177951844263098,-0.6167044716625353,-0.6160308678269291
-0.6153573704989704,-0.6155336265496146,-0.6185846062051462,-0.622773608398171,-0.6161183087064724,-0.6185593352095169,-0.6117736242957698,-0.6069779715850874,-0.606750883973968,-0.6070878825154193,-0.6047536797875008,-0.6060451125935745,-0.6077298800606106,-0.610562261602125,-0.6098387596535082,-0.6103641254835915,-0.6114929132894539,-0.6083571561699875,-0.6082827810468726,-0.6117718192975461,-0.6112379025688878,-0.613544508937934,-0.6155841823270063,-0.6144488867159897,-0.6144734728278104,-0.6155444541803099,-0.6167447431458815,-0.6166121335310806,-0.6174325558172745,-0.6164814000970126
-0.6146935246221066,-0.6146666479569858,-0.6148336628963872,-0.6179002893071852,-0.6220404627799848,-0.6153805491802662,-0.6178535459302165,-0.611057247100973,-0.6062777742645031,-0.6060947160764154,-0.6064018613324473,-0.6040507006389941,-0.6053558124195025,-0.6070169169255191,-0.6098387596535082,-0.6091303265113318,-0.6097062296489439,-0.6108567504320596,-0.6076989718639392,-0.6076324889279345,-0.6110579749734608,-0.610570890648262,-0.6128773933373259,-0.615001937172093,-0.6137793907650263,-0.6139546533021812,-0.6150508403887189,-0.6163628999474907,-0.6162466836045833,-0.6172115403333407
-0.6139039721654871,-0.6140020252845975,-0.6139657145623532,-0.614144918345254,-0.617162960407527,-0.6213078444073051,-0.6146713865607234,-0.6171434833758783,-0.6103617843939894,-0.6056209520454252,-0.6054074702641804,-0.6057007880968243,-0.6033589665350826,-0.6046402947358896,-0.6062899091053794,-0.6091303265113318,-0.6084707722348981,-0.6090675031276144,-0.6102019473759458,-0.6070478690853672,-0.6069143851201213,-0.6103907317753091,-0.6099000026252724,-0.6122907448573275,-0.6143331332055881,-0.613259267921596,-0.613457922049072,-0.6146650484020284,-0.6159968556534439,-0.6160223192632307
-0.6189814288114127,-0.6132115489376051,-0.6133003484896897,-0.6132759454758222,-0.613404365816387,-0.616426107766672,-0.6206049718567805,-0.6139580189979479,-0.616455084662717,-0.6097106104541251,-0.6049331220558827,-0.6047052471414261,-0.6050110677178567,-0.6026413002017795,-0.6039109367543932,-0.6055776225812091,-0.6084707722348981,-0.607830272989207,-0.6084102797217571,-0.6095543201528664,-0.6063291636878076,-0.6062418157839315,-0.6097196151973073,-0.6093085106132291,-0.6116185486091145,-0.6138140501561804,-0.6127611730781188,-0.6130684166867019,-0.6142949551036382,-0.6157717858075868
-0.6261769721244191,-0.6182949469409088,-0.6125089879713348,-0.6126097939980061,-0.6125346470162997,-0.612664250256061,-0.6157180546980153,-0.6198977669487278,-0.6132659230736252,-0.615812337896185,-0.6090278232400598,-0.6042303504095969,-0.6040143118294893,-0.6042951790814317,-0.6019099654821516,-0.6031960671151841,-0.604913292848819,-0.607830272989207,-0.6071713759579987,-0.6077601646435922,-0.6088381939617445,-0.6056558421125592,-0.6055654357652256,-0.6091278297362771,-0.6086325829518585,-0.6110943682281128,-0.613317043192507,-0.612370043470099,-0.6126945157711101,-0.6140650791562288
-0.6365629291754719,-0.6254989100785112,-0.6175980719068691,-0.6118174993493215,-0.6118679237107245,-0.6117937764337603,-0.6119522050894115,-0.6150057742105943,-0.6192125649964652,-0.6126187656238328,-0.6151370744502288,-0.6083297865962777,-0.6035388355457156,-0.6032973506620054,-0.6035654798267289,-0.6011929231657429,-0.6025285361553743,-0.6042676890723674,-0.6071713759579987,-0.6065195405758355,-0.6070421922175688,-0.6081680974744158,-0.6049787187098753,-0.6049668924067121,-0.6084516760044686,-0.60810279565144,-0.6105920282042625,-0.6129272094164909,-0.611994477087232,-0.6124601202447152
-0.6313932836926934,-0.6358970201988776,-0.6248100928920304,-0.6169125904933834,-0.6110749489523525,-0.6111264743308706,-0.6110808075168654,-0.6112360133696212,-0.6143148943639943,-0.6185736318881655,-0.611939564326269,-0.614446102380508,-0.6076432745804978,-0.6028213627553881,-0.602566664688504,-0.6028502350864874,-0.6005226996298296,-0.601879510556172,-0.6036039728643756,-0.6065195405758355,-0.6058002915138452,-0.6063697871636241,-0.6074941611951055,-0.6043792208972327,-0.6042855324519751,-0.6079215490046722,-0.6075945894134523,-0.6101958419341279,-0.6125529717524644,-0.6117581046785769
-0.629956313265516,-0.6307213254844712,-0.6352198336085907,-0.6241331246244294,-0.6161744137481254,-0.6103328111734929,-0.6104127972703585,-0.6103637107587049,-0.6105407581478157,-0.613669187665436,-0.6179017732707394,-0.6112448947416964,-0.613767054561612,-0.6069302182560223,-0.6020902060935335,-0.6018503354235081,-0.6021822392678957,-0.5998707959101566,-0.6012125638124992,-0.6029471838950292,-0.6058002915138452,-0.6051262901304345,-0.605693569493293,-0.6068987554306564,-0.6036971256396915,-0.6037475824448642,-0.6074129873577435,-0.6071914155809114,-0.6098150905564442,-0.6123181765112166
-0.6245083060369964,-0.6292826735944188,-0.6300383497253306,-0.6345551531090821,-0.6234011460217688,-0.6154367029279524,-0.6096182918745152,-0.6096950067130368,-0.6096674430983452,-0.6098898317327376,-0.6129912815964665,-0.6172139982245004,-0.6105619402500705,-0.6130605875578555,-0.6062031247024986,-0.6013733594844157,-0.6011809955647444,-0.6015327167766744,-0.5992011319389847,-0.6005524542054457,-0.602224258780684,-0.6051262901304345,-0.6044484949220396,-0.6050952345789771,-0.6062198126499293,-0.6031580707472739,-0.6032308360118358,-0.6070093901785436,-0.6068034993039252,-0.6095725636442314
-0.6303745027705483,-0.6238282914108378,-0.6285980886602451,-0.6293675529474183,-0.6338321208277778,-0.6226697088884423,-0.6147275998989876,-0.6088996761394662,-0.6089979629209211,-0.609015308868623,-0.6092072655084416,-0.6122978281895058,-0.6165383282755937,-0.6098520244734636,-0.6123395561193363,-0.6054907439468439,-0.6007033784864987,-0.600530036416068,-0.6008653009182889,-0.5985382293189503,-0.5998270648490045,-0.6015456607927253,-0.6044484949220396,-0.6038481345568616,-0.6044140352077595,-0.6056854947519731,-0.6026401683329796,-0.6028174894947637,-0.606621039810811,-0.606552467774098
-0.6312412904569986,-0.6297013524415518,-0.6231376055875669,-0.6279255917829316,-0.6286400676041999,-0.6331097390554304,-0.6219682815538637,-0.6140142907196982,-0.608201709246438,-0.6083449027848347,-0.6083316643091673,-0.6085094363668805,-0.6116161586711935,-0.6158348432227495,-0.6091278201953554,-0.611633838370198,-0.6048262974343618,-0.6000517340180206,-0.5998612642123927,-0.6002047091125668,-0.5978107672702225,-0.599145385526687,-0.6008633230893167,-0.6038481345568616,-0.6031653747966703,-0.6038763264976623,-0.6051725483967572,-0.6022254448645982,-0.6024191423613413,-0.6063694930224082
-0.6395451558078402,-0.6305691543947454,-0.6290172358121517,-0.6224586630982544,-0.6271968686530404,-0.6279131784950946,-0.6324193907219454,-0.6212624925868525,-0.6133222601071834,-0.6075475478733479,-0.6076604315775221,-0.6076328226458898,-0.607823143591131,-0.6109073772565831,-0.6151165551518913,-0.6084186151070883,-0.6109776492519238,-0.6041805688305476,-0.5993823148053581,-0.5991992782319089,-0.5994789619169506,-0.5971264962147436,-0.5984600027612519,-0.6002571304715599,-0.6031653747966703,-0.6026253214051175,-0.6033598325205458,-0.6047637283562578,-0.6018256858343081,-0.6021557295765048
-0.6366482931098576,-0.6388827364669909,-0.6298860084277038,-0.6283452337005715,-0.6217252471294482,-0.6264687266708614,-0.6272173155510952,-0.6317244563351011,-0.6205788746042291,-0.6126751805727941,-0.6068620934832379,-0.6069608137187369,-0.606945460072956,-0.6071102808096309,-0.6101842165811724,-0.6144138526996565,-0.6077581041659477,-0.6103407470561261,-0.6035167347733047,-0.5987196637703285,-0.5984724964205231,-0.5987968351458428,-0.5964385522250746,-0.5978499004923445,-0.5995698775968794,-0.6026253214051175,-0.6021063743156089,-0.6029467867172555,-0.6043700225765656,-0.6015605971511141
-0.6306513801877588,-0.6359824840213917,-0.6382088894893704,-0.6292150318245119,-0.6276168707934003,-0.620992355111059,-0.6257713308689024,-0.6265169782600166,-0.6310529810370448,-0.6199418311332988,-0.611996048837989,-0.6061615524477165,-0.6062726310431275,-0.6062316528848625,-0.6063833653138806,-0.6094761585400285,-0.6137614004072619,-0.6071165823321583,-0.6096852459921765,-0.6028598246678044,-0.5979923884225944,-0.5977890759465262,-0.5981110101988195,-0.5958251615196144,-0.5971596356578772,-0.5990230727334822,-0.6021063743156089,-0.6016904064785285,-0.6025487479294108,-0.6041121190022594
-0.6371456885917226,-0.629978553845317,-0.6353053930249385,-0.637547737303052,-0.628487415556399,-0.6268890934244109,-0.6202891477620518,-0.6250694917700825,-0.6258394588993754,-0.6304304234943497,-0.6192716595813709,-0.6113014445705892,-0.6054723943738937,-0.6055580998763345,-0.6055038685436538,-0.6056711802655167,-0.6088170691223768,-0.6131284925405551,-0.6064567198776714,-0.6090369012933072,-0.6021368096584342,-0.5973083508215263,-0.5971019725256075,-0.5975003401990286,-0.5951323633034524,-0.5966083049445948,-0.5984970619470243,-0.6016904064785285,-0.6012893714987863,-0.6022857011457028
-0.630537999552356,-0.6364804615277863,-0.629294747273952,-0.6346408135206703,-0.6368272738709815,-0.6277603939266595,-0.6261921437173047,-0.619581614837336,-0.6243902923833692,-0.6252096909365816,-0.6297731849581073,-0.6185854686348791,-0.6106185590909422,-0.6047570021350045,-0.6048296494813208,-0.6047907285277667,-0.605006976291031,-0.6081770667687045,-0.6124767625143216,-0.6058038921458614,-0.6083202426640817,-0.6014580992640567,-0.5966206375381289,-0.5964896610528702,-0.5968096379898379,-0.5945772258642956,-0.5960775590081187,-0.5980726801615098,-0.6012893714987863,-0.6010227682845811
-0.6311279098215958,-0.6298650405382005,-0.6358039275340214,-0.6286230727398376,-0.6339178547706916,-0.6361074922575356,-0.6270643688470748,-0.6254907416770521,-0.6188960459429336,-0.6237585201902112,-0.6245460149477493,-0.6290991376935872,-0.6179114723937279,-0.6099087042374421,-0.6040277595615104,-0.6041157773907635,-0.604125341072029,-0.6043615069384116,-0.607518638852209,-0.6118322940301953,-0.6050839066621384,-0.6076494804061999,-0.6007756504774363,-0.5960075430437254,-0.5957976942678093,-0.5962576500658082,-0.5940424971580522,-0.5956475369313561,-0.5976630176962787,-0.6010227682845811
-0.6322403438506309,-0.6304556410876289,-0.6291811069988169,-0.6351399365051629,-0.6278949483310869,-0.6331955474258848,-0.6354203251515445,-0.626363872704698,-0.6248120312142987,-0.6182566750815593,-0.623093054827421,-0.6238659231241827,-0.6284379720678904,-0.6172094648738807,-0.6091845560080368,-0.6033130167698244,-0.6034494826825524,-0.6034786066849269,-0.603697917639678,-0.6068672856687143,-0.6111185119362577,-0.604408984443234,-0.6069748861935421,-0.6001693152364412,-0.5953149730258748,-0.5952438061588629,-0.5957262165255536,-0.5936077309905273,-0.5952320910302888,-0.5973861737987143
-0.6285135860506589,-0.6315693768250953,-0.6297723681525689,-0.6285092983225194,-0.6344174062048495,-0.6271674123673862,-0.6325052901525802,-0.634728507551906,-0.6256861756420011,-0.6241808422955687,-0.6175844256388241,-0.6224112828397843,-0.6231983710159597,-0.6277472912911031,-0.616492536119913,-0.6084754125241557,-0.6026456430108215,-0.6028017785245636,-0.6028138230697917,-0.6030412591191826,-0.606148394445899,-0.6104513465518451,-0.6037302792390814,-0.6063786356877227,-0.5994819524861115,-0.5947601784834944,-0.5947103845587142,-0.5952953754070377,-0.593187420598724,-0.5949483822895205
-0.6277979792309101,-0.6278382581804138,-0.6308873496366642,-0.6291012574071936,-0.6277810762492401,-0.6336955325317415,-0.6264707580134374,-0.6318104449813627,-0.6340605189077156,-0.6250561956849642,-0.6235158976793405,-0.6168962836203046,-0.6217419555253978,-0.6225020523142506,-0.6270407830375152,-0.6157913277233489,-0.6078149779286856,-0.6019967854450724,-0.6021360793507685,-0.6021559369225283,-0.6023184308108062,-0.6054748405112786,-0.6097803068715879,-0.6031287505016567,-0.6056990421259054,-0.5989349825206778,-0.594225808531456,-0.5942771753553905,-0.5948790896778091,-0.5928979377874694
-0.6260175773045645,-0.627121813997364,-0.6271520576245336,-0.630217555027231,-0.628373543474552,-0.627053441430655,-0.6330058058445985,-0.6257696453435438,-0.6311390694860808,-0.6334421208585335,-0.6243923304279795,-0.6228346146558241,-0.6162202259405413,-0.6210440696888804,-0.6217903572211204,-0.6263510280465505,-0.6151407269985029,-0.6071735377015169,-0.6013299973414303,-0.601477252109238,-0.6014321975934905,-0.6016399538708396,-0.6047974874844718,-0.6091886201419966,-0.6024450906380835,-0.6051637463471904,-0.5984087989969594,-0.5937914696953133,-0.5938584614418825,-0.594594384074828
-0.622596450772462,-0.6253393287437033,-0.626434812077304,-0.6264778538368844,-0.6294907993300474,-0.6276464229899285,-0.6263566661302998,-0.6323114805117654,-0.6250912585905001,-0.6305166310056756,-0.6327885959120568,-0.6237120608877608,-0.6221658039648649,-0.6155163986026521,-0.6203309328460097,-0.6210949012585237,-0.6257146214073356,-0.614509798290141,-0.6065137522916697,-0.600670050798995,-0.6007528143950362,-0.6007525814962674,-0.6009577357904907,-0.6041976948501775,-0.6085125424719932,-0.6019036847275474,-0.6046497768886434,-0.5979842114548257,-0.5933715974801077,-0.5935708736241034
-0.6234640608571522,-0.6219141989996031,-0.6246503330607416,-0.6257597616454212,-0.6257478879615023,-0.6287646487600546,-0.6269502769639372,-0.6256554349639413,-0.6316406865436757,-0.6244604558496039,-0.6298594987680723,-0.6321180355877978,-0.6230443210099611,-0.6214683741985054,-0.6147977956326719,-0.6196338922239488,-0.6204514294648599,-0.6250988648935,-0.6138599367831492,-0.6058610037533311,-0.5999447824526526,-0.6000723250239555,-0.6000692376684015,-0.6003516967605522,-0.6035153724647097,-0.6079825297646628,-0.6013833225711563,-0.6042397381748726,-0.5975743380110914,-0.593082634777267
-0.6241599501776349,-0.6227828243133613,-0.6212213722069007,-0.6239731762109452,-0.6250291793561118,-0.6250184880869923,-0.6280696893996507,-0.6262496623250954,-0.6249769156525511,-0.6310189418111088,-0.6237958560123846,-0.6291855513145245,-0.6314605541486358,-0.6223478365470883,-0.6207556569360234,-0.6140947470677522,-0.6189884565784037,-0.6198281209395428,-0.6244633274235342,-0.6132173889326464,-0.6051410770390083,-0.5992632544436235,-0.5993881182020899,-0.5994617532557295,-0.5996645622085338,-0.602975976283904,-0.6074740876957111,-0.6009656691719877,-0.6038447827932784,-0.5972972436855142
-0.6194029079094049,-0.6234795279248241,-0.6220909691039708,-0.620540167775429,-0.6232410603077668,-0.6242991555546936,-0.6243195532861415,-0.6273702373887967,-0.6255718327040521,-0.6243459547727621,-0.630362428950568,-0.6231148967251676,-0.6285244911458222,-0.6307731257360403,-0.6216359889551981,-0.6200590774841749,-0.6134418658415313,-0.6183630488729396,-0.6191854536313789,-0.6238355031180294,-0.6125050321391009,-0.6044662283064598,-0.5985780212102726,-0.5987795257642103,-0.5987735051939624,-0.5991179351398767,-0.602457716798174,-0.6070706329522553,-0.6005629058523857,-0.6035853959620698
-0.6198777927467619,-0.6187169192303005,-0.6227884519991955,-0.621410791153878,-0.619805104960646,-0.6225094842004752,-0.6235994573953291,-0.6236162063630417,-0.6266937083638805,-0.6249416946081225,-0.6236812137493694,-0.6296890630719792,-0.6224464280833474,-0.6278339034654483,-0.630069609627866,-0.6209403653777955,-0.619414213362045,-0.6128084994833357,-0.6177183997332022,-0.6185503006312227,-0.6231340726532755,-0.611839648976929,-0.6037875957236088,-0.597968110930323,-0.5980904240898731,-0.5982252049363105,-0.5985921103703631,-0.6020425680028468,-0.6066824286351342,-0.600294251127197
-0.6199558503748327,-0.6191923597514829,-0.6180205161848477,-0.6221090973652927,-0.6206764756865558,-0.6190705460241794,-0.6218078868348275,-0.622895362576628,-0.6229353202197396,-0.6260651218475918,-0.6242776881649641,-0.6230001218929175,-0.629028617376274,-0.6217493002746552,-0.6271274808597123,-0.6293831433710104,-0.6202966858608576,-0.6187894165634513,-0.6121563365962495,-0.6170812096267264,-0.6178434315491124,-0.6224823519767726,-0.6111703705392492,-0.6031861602269633,-0.5972779940024074,-0.5975408411715526,-0.5976976296003619,-0.5981679501596117,-0.601642372851266,-0.6064310552064051
-0.6189765044512197,-0.6192705087182487,-0.6184964885004285,-0.6173355334290578,-0.6213753813275137,-0.619942673206376,-0.6183652992438071,-0.621101931280968,-0.6222136397855482,-0.6223015357668741,-0.6254025006524828,-0.6235972860555107,-0.6223315131827988,-0.6283385721467108,-0.621036860810475,-0.6264378200062218,-0.6287508124255407,-0.6196731552981367,-0.618145344179609,-0.6115114231784615,-0.6163728288099464,-0.6171849103238517,-0.6218265751950165,-0.6105809451245373,-0.6025025721952405,-0.5967268855373945,-0.5970119238576681,-0.5972713841960041,-0.5977585148924751,-0.6013767664992737
-0.6190373017454975,-0.6182900168185034,-0.6185747248791438,-0.6178120675873965,-0.6165977197401303,-0.6206421855828487,-0.6192383519308012,-0.6176557681993095,-0.6204181269427675,-0.6215788572321721,-0.6216342738615401,-0.6247233992459879,-0.6229294061094125,-0.6216342617231693,-0.6276326485907765,-0.6203405866929683,-0.6258015300305929,-0.6281394124599139,-0.6190302783649257,-0.617508746915176,-0.6107973108996753,-0.6157124172834095,-0.616522413046891,-0.62125448498207,-0.6099066095510072,-0.6019612742211297,-0.5961963721271674,-0.5965840799513878,-0.5968598108152672,-0.5974819406753118
-0.6175682878747013,-0.6183508852543937,-0.6175931362699747,-0.6178903963171609,-0.6170746629577729,-0.6158603764012937,-0.6199386066325603,-0.6185297276436849,-0.6169679640698391,-0.6197808611541529,-0.6209107042241523,-0.6209508149787639,-0.6240568935799078,-0.6222327979956023,-0.6209217085012536,-0.6269435362541121,-0.6196961009684913,-0.6251858982195856,-0.6275079879979735,-0.6183949098931252,-0.6168008060459143,-0.6101297326459587,-0.6150480519571025,-0.6159416941782454,-0.6205935042907532,-0.6093792145635943,-0.6014410249927364,-0.595766627024896,-0.5961708675004511,-0.5965806986924306
-0.6179495095759215,-0.6168801524252668,-0.6176540727890254,-0.616907649030411,-0.6171530589253107,-0.6163377336639401,-0.615151722976286,-0.6192307096338757,-0.6178429378757735,-0.616325926627232,-0.6191104911173193,-0.6202264086248758,-0.6202797053463871,-0.6233614986671878,-0.6215208366459768,-0.6202253093500694,-0.6263079260496422,-0.6190717086427846,-0.6245504784812983,-0.6268843914153257,-0.6176878809097116,-0.6161409446379742,-0.6094582849565428,-0.614464934640999,-0.6152740660488382,-0.6200861767001228,-0.6088735112722929,-0.601023506108165,-0.5953514651276378,-0.5958898098282491
-0.6205038484215738,-0.6172618202109198,-0.6161816949013785,-0.6169686574795735,-0.6161694680433765,-0.616416197688759,-0.6156295868123378,-0.6144388542935858,-0.6185447334611363,-0.6172021105419085,-0.6156512964646456,-0.6184241137999432,-0.6195544149453306,-0.6195802460968093,-0.6226506534515079,-0.6208250880348966,-0.619580668672665,-0.6256930208525588,-0.6184280181209466,-0.6239227751910955,-0.6261860983396978,-0.6170291597408738,-0.6154771229544707,-0.6088660743711275,-0.6137954587694238,-0.6147567498431367,-0.6196014688321455,-0.6084733188338438,-0.6006208807169976,-0.5950680934947191
-0.6206468053058756,-0.6198191480018266,-0.6165637895938294,-0.6154945415814882,-0.6162305288624969,-0.6154317529297272,-0.6157081341034886,-0.6149172144416781,-0.6137473164510404,-0.6179048767265821,-0.6165285607626492,-0.6149609190274551,-0.6177499206454379,-0.6188541752674745,-0.6188656617282636,-0.6219561316082716,-0.6201812535650314,-0.6189561107162854,-0.6250582871089531,-0.6177918133689312,-0.6232214345316827,-0.6255383007131774,-0.6163664648739982,-0.6148947036385044,-0.6081895931273484,-0.6132753660978092,-0.6142615914317177,-0.6192262851689125,-0.608088459615558,-0.6003523897105919
-0.6202376521522363,-0.6199622721663236,-0.6191239778321181,-0.6158770873025571,-0.6147551475759547,-0.6154928667571012,-0.6147226446478049,-0.6149958433124829,-0.6142262318081287,-0.6131008247792753,-0.6172321934969776,-0.6158391977703377,-0.6142824994777569,-0.6170477392923887,-0.6181388729120261,-0.6181670300982792,-0.6213138174589498,-0.6195575573716375,-0.6183122638228765,-0.6244312889463302,-0.6170841637827627,-0.622569826149456,-0.6248864008007053,-0.6157854923134304,-0.6142257654999039,-0.6076589739994632,-0.6127773028214581,-0.6138739595654745,-0.6188670694219373,-0.6078410567641217
-0.6193815556429058,-0.6195526402444195,-0.6192672620852605,-0.618440297614133,-0.6151380216761831,-0.6140162046592851,-0.6147838233294131,-0.6140093303219639,-0.61430495193958,-0.6135804024872322,-0.6124222178873671,-0.616543644166667,-0.6151618500497744,-0.6135765871039636,-0.6163306506134595,-0.6174394521265391,-0.6175196227332741,-0.6206917463507938,-0.6189145240668557,-0.6176758983379715,-0.6237304715614259,-0.6164246666006445,-0.6219141603400893,-0.6243192882224755,-0.6151176687420672,-0.6137064808399811,-0.6071498974657423,-0.6123862108147361,-0.6135019796933472,-0.6186501049491291
-0.6184802573181166,-0.6186955419785666,-0.6188571719778384,-0.6185837510015239,-0.6177034322603052,-0.6143994111410264,-0.6133055941919682,-0.6140705725440914,-0.6133172939521605,-0.6136592314904218,-0.6129023869412172,-0.611728106430413,-0.6158671561346453,-0.6144568838763608,-0.6128560659199555,-0.6156292664397848,-0.6167910667693828,-0.616892107437932,-0.6200502472855762,-0.6182789948621655,-0.616968129472078,-0.623079517491422,-0.615761204855431,-0.6213422126080927,-0.6236621422557982,-0.6146000588601495,-0.6132092629422163,-0.6067456869772583,-0.6120106829874475,-0.6132698644139447
-0.6170211021969534,-0.6177931890046046,-0.6179991150220204,-0.6181731768193997,-0.6178470087888012,-0.6169670488150736,-0.6136892073339357,-0.6125908081096345,-0.6133786072551103,-0.6126702075494656,-0.6129813131449368,-0.6122088307388642,-0.6110457416380943,-0.6151629488859501,-0.613737233188078,-0.6121509090029904,-0.6149784478762059,-0.6161625060888326,-0.6162454685270121,-0.6194162951115251,-0.617571846599027,-0.6163084831403631,-0.6224244982919557,-0.6151792476755844,-0.6206813416828073,-0.6231605768231309,-0.6141045931913145,-0.6128191779112865,-0.6063567077351047,-0.6117743563436301
-0.6171344828323562,-0.6163323264612712,-0.6170957527393529,-0.6173141070040714,-0.6174360821677463,-0.6171107499855437,-0.6162595697951859,-0.6129748196743471,-0.6118971253311654,-0.6127316056501125,-0.611991069682647,-0.6122878482107263,-0.6115270526103169,-0.6103363464423249,-0.6144439964014914,-0.6130330330524816,-0.611495414918156,-0.6143472863179295,-0.6155148802319306,-0.6156062331531658,-0.6187103171613293,-0.6169129762805924,-0.6156448740012869,-0.6218533807627987,-0.6145106655624591,-0.6201741790294989,-0.6226818975869193,-0.6137165953342776,-0.6124446826157638,-0.6061044144831089
-0.6155907109556958,-0.6164458397683877,-0.6156332561777085,-0.6164096783830065,-0.6165762749225936,-0.6166994666299593,-0.6164034234619037,-0.6155478517283597,-0.6122815825991333,-0.6112480748028567,-0.6120525434905549,-0.6112964596574857,-0.6116061665131006,-0.6108181753156431,-0.6096126210938422,-0.6137405636773718,-0.612378724696779,-0.6108592556502809,-0.6136972049778217,-0.6148746303854498,-0.6148963345454082,-0.6180529102240646,-0.6162501340198541,-0.6150627275778124,-0.6211931494182512,-0.6139919158757665,-0.6196896437264505,-0.6223138949504445,-0.6133442401828996,-0.612209581570168
-0.6161682852513359,-0.6149002614557362,-0.6157468964528435,-0.6149454554749455,-0.6156710699354787,-0.6158389129670345,-0.615991703650804,-0.6156918548022965,-0.6148576010443594,-0.6116330637840002,-0.6105671833675435,-0.6113580045520545,-0.6106135680943771,-0.6108973743467103,-0.610094926431448,-0.6089039424078644,-0.613087206366677,-0.6117438328661668,-0.6102044559830248,-0.6130544311628949,-0.6141639789385113,-0.6142340251446744,-0.6173915141181123,-0.6156689722156584,-0.6143939996731127,-0.6206869478157581,-0.6134952576913295,-0.619314665614563,-0.6219620424770426,-0.6131116794531997
