x,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30
972.7789916992188,937.52001953125,1038.5899658203125,1049.1400146484375,1120.5400390625,1054.22998046875,1036.739990234375,973.8179931640625,1100.22998046875,1187.81005859375,1249.6099853515625,1240.0,1231.9200439453125,1221.3800048828125,1175.8299560546875,1116.719970703125,1188.489990234375,1150.0,1223.5400390625,1272.8299560546875,1267.1199951171875,1255.1500244140625,1274.989990234375,1251.010009765625,1222.5,1179.969970703125,1179.969970703125,1165.199951171875,1143.8399658203125,1173.6800537109375,1166.719970703125
1045.77001953125,972.7789916992188,937.52001953125,1038.5899658203125,1049.1400146484375,1120.5400390625,1054.22998046875,1036.739990234375,973.8179931640625,1100.22998046875,1187.81005859375,1249.6099853515625,1240.0,1231.9200439453125,1221.3800048828125,1175.8299560546875,1116.719970703125,1188.489990234375,1150.0,1223.5400390625,1272.8299560546875,1267.1199951171875,1255.1500244140625,1274.989990234375,1251.010009765625,1222.5,1179.969970703125,1179.969970703125,1165.199951171875,1143.8399658203125,1173.6800537109375
966.7249755859375,1045.77001953125,972.7789916992188,937.52001953125,1038.5899658203125,1049.1400146484375,1120.5400390625,1054.22998046875,1036.739990234375,973.8179931640625,1100.22998046875,1187.81005859375,1249.6099853515625,1240.0,1231.9200439453125,1221.3800048828125,1175.8299560546875,1116.719970703125,1188.489990234375,1150.0,1223.5400390625,1272.8299560546875,1267.1199951171875,1255.1500244140625,1274.989990234375,1251.010009765625,1222.5,1179.969970703125,1179.969970703125,1165.199951171875,1143.8399658203125
1047.1500244140625,966.7249755859375,1045.77001953125,972.7789916992188,937.52001953125,1038.5899658203125,1049.1400146484375,1120.5400390625,1054.22998046875,1036.739990234375,973.8179931640625,1100.22998046875,1187.81005859375,1249.6099853515625,1240.0,1231.9200439453125,1221.3800048828125,1175.8299560546875,1116.719970703125,1188.489990234375,1150.0,1223.5400390625,1272.8299560546875,1267.1199951171875,1255.1500244140625,1274.989990234375,1251.010009765625,1222.5,1179.969970703125,1179.969970703125,1165.199951171875
1039.969970703125,1047.1500244140625,966.7249755859375,1045.77001953125,972.7789916992188,937.52001953125,1038.5899658203125,1049.1400146484375,1120.5400390625,1054.22998046875,1036.739990234375,973.8179931640625,1100.22998046875,1187.81005859375,1249.6099853515625,1240.0,1231.9200439453125,1221.3800048828125,1175.8299560546875,1116.719970703125,1188.489990234375,1150.0,1223.5400390625,1272.8299560546875,1267.1199951171875,1255.1500244140625,1274.989990234375,1251.010009765625,1222.5,1179.969970703125,1179.969970703125
1026.4300537109375,1039.969970703125,1047.1500244140625,966.7249755859375,1045.77001953125,972.7789916992188,937.52001953125,1038.5899658203125,1049.1400146484375,1120.5400390625,1054.22998046875,1036.739990234375,973.8179931640625,1100.22998046875,1187.81005859375,1249.6099853515625,1240.0,1231.9200439453125,1221.3800048828125,1175.8299560546875,1116.719970703125,1188.489990234375,1150.0,1223.5400390625,1272.8299560546875,1267.1199951171875,1255.1500244140625,1274.989990234375,1251.010009765625,1222.5,1179.969970703125
1071.7900390625,1026.4300537109375,1039.969970703125,1047.1500244140625,966.7249755859375,1045.77001953125,972.7789916992188,937.52001953125,1038.5899658203125,1049.1400146484375,1120.5400390625,1054.22998046875,1036.739990234375,973.8179931640625,1100.22998046875,1187.81005859375,1249.6099853515625,1240.0,1231.9200439453125,1221.3800048828125,1175.8299560546875,1116.719970703125,1188.489990234375,1150.0,1223.5400390625,1272.8299560546875,1267.1199951171875,1255.1500244140625,1274.989990234375,1251.010009765625,1222.5
1080.5,1071.7900390625,1026.4300537109375,1039.969970703125,1047.1500244140625,966.7249755859375,1045.77001953125,972.7789916992188,937.52001953125,1038.5899658203125,1049.1400146484375,1120.5400390625,1054.22998046875,1036.739990234375,973.8179931640625,1100.22998046875,1187.81005859375,1249.6099853515625,1240.0,1231.9200439453125,1221.3800048828125,1175.8299560546875,1116.719970703125,1188.489990234375,1150.0,1223.5400390625,1272.8299560546875,1267.1199951171875,1255.1500244140625,1274.989990234375,1251.010009765625
1102.1700439453125,1080.5,1071.7900390625,1026.4300537109375,1039.969970703125,1047.1500244140625,966.7249755859375,1045.77001953125,972.7789916992188,937.52001953125,1038.5899658203125,1049.1400146484375,1120.5400390625,1054.22998046875,1036.739990234375,973.8179931640625,1100.22998046875,1187.81005859375,1249.6099853515625,1240.0,1231.9200439453125,1221.3800048828125,1175.8299560546875,1116.719970703125,1188.489990234375,1150.0,1223.5400390625,1272.8299560546875,1267.1199951171875,1255.1500244140625,1274.989990234375
1143.81005859375,1102.1700439453125,1080.5,1071.7900390625,1026.4300537109375,1039.969970703125,1047.1500244140625,966.7249755859375,1045.77001953125,972.7789916992188,937.52001953125,1038.5899658203125,1049.1400146484375,1120.5400390625,1054.22998046875,1036.739990234375,973.8179931640625,1100.22998046875,1187.81005859375,1249.6099853515625,1240.0,1231.9200439453125,1221.3800048828125,1175.8299560546875,1116.719970703125,1188.489990234375,1150.0,1223.5400390625,1272.8299560546875,1267.1199951171875,1255.1500244140625
1133.25,1143.81005859375,1102.1700439453125,1080.5,1071.7900390625,1026.4300537109375,1039.969970703125,1047.1500244140625,966.7249755859375,1045.77001953125,972.7789916992188,937.52001953125,1038.5899658203125,1049.1400146484375,1120.5400390625,1054.22998046875,1036.739990234375,973.8179931640625,1100.22998046875,1187.81005859375,1249.6099853515625,1240.0,1231.9200439453125,1221.3800048828125,1175.8299560546875,1116.719970703125,1188.489990234375,1150.0,1223.5400390625,1272.8299560546875,1267.1199951171875
1124.780029296875,1133.25,1143.81005859375,1102.1700439453125,1080.5,1071.7900390625,1026.4300537109375,1039.969970703125,1047.1500244140625,966.7249755859375,1045.77001953125,972.7789916992188,937.52001953125,1038.5899658203125,1049.1400146484375,1120.5400390625,1054.22998046875,1036.739990234375,973.8179931640625,1100.22998046875,1187.81005859375,1249.6099853515625,1240.0,1231.9200439453125,1221.3800048828125,1175.8299560546875,1116.719970703125,1188.489990234375,1150.0,1223.5400390625,1272.8299560546875
1182.6800537109375,1124.780029296875,1133.25,1143.81005859375,1102.1700439453125,1080.5,1071.7900390625,1026.4300537109375,1039.969970703125,1047.1500244140625,966.7249755859375,1045.77001953125,972.7789916992188,937.52001953125,1038.5899658203125,1049.1400146484375,1120.5400390625,1054.22998046875,1036.739990234375,973.8179931640625,1100.22998046875,1187.81005859375,1249.6099853515625,1240.0,1231.9200439453125,1221.3800048828125,1175.8299560546875,1116.719970703125,1188.489990234375,1150.0,1223.5400390625
1176.9000244140625,1182.6800537109375,1124.780029296875,1133.25,1143.81005859375,1102.1700439453125,1080.5,1071.7900390625,1026.4300537109375,1039.969970703125,1047.1500244140625,966.7249755859375,1045.77001953125,972.7789916992188,937.52001953125,1038.5899658203125,1049.1400146484375,1120.5400390625,1054.22998046875,1036.739990234375,973.8179931640625,1100.22998046875,1187.81005859375,1249.6099853515625,1240.0,1231.9200439453125,1221.3800048828125,1175.8299560546875,1116.719970703125,1188.489990234375,1150.0
1175.949951171875,1176.9000244140625,1182.6800537109375,1124.780029296875,1133.25,1143.81005859375,1102.1700439453125,1080.5,1071.7900390625,1026.4300537109375,1039.969970703125,1047.1500244140625,966.7249755859375,1045.77001953125,972.7789916992188,937.52001953125,1038.5899658203125,1049.1400146484375,1120.5400390625,1054.22998046875,1036.739990234375,973.8179931640625,1100.22998046875,1187.81005859375,1249.6099853515625,1240.0,1231.9200439453125,1221.3800048828125,1175.8299560546875,1116.719970703125,1188.489990234375
1187.8699951171875,1175.949951171875,1176.9000244140625,1182.6800537109375,1124.780029296875,1133.25,1143.81005859375,1102.1700439453125,1080.5,1071.7900390625,1026.4300537109375,1039.969970703125,1047.1500244140625,966.7249755859375,1045.77001953125,972.7789916992188,937.52001953125,1038.5899658203125,1049.1400146484375,1120.5400390625,1054.22998046875,1036.739990234375,973.8179931640625,1100.22998046875,1187.81005859375,1249.6099853515625,1240.0,1231.9200439453125,1221.3800048828125,1175.8299560546875,1116.719970703125
1187.1300048828125,1187.8699951171875,1175.949951171875,1176.9000244140625,1182.6800537109375,1124.780029296875,1133.25,1143.81005859375,1102.1700439453125,1080.5,1071.7900390625,1026.4300537109375,1039.969970703125,1047.1500244140625,966.7249755859375,1045.77001953125,972.7789916992188,937.52001953125,1038.5899658203125,1049.1400146484375,1120.5400390625,1054.22998046875,1036.739990234375,973.8179931640625,1100.22998046875,1187.81005859375,1249.6099853515625,1240.0,1231.9200439453125,1221.3800048828125,1175.8299560546875
1205.010009765625,1187.1300048828125,1187.8699951171875,1175.949951171875,1176.9000244140625,1182.6800537109375,1124.780029296875,1133.25,1143.81005859375,1102.1700439453125,1080.5,1071.7900390625,1026.4300537109375,1039.969970703125,1047.1500244140625,966.7249755859375,1045.77001953125,972.7789916992188,937.52001953125,1038.5899658203125,1049.1400146484375,1120.5400390625,1054.22998046875,1036.739990234375,973.8179931640625,1100.22998046875,1187.81005859375,1249.6099853515625,1240.0,1231.9200439453125,1221.3800048828125
1200.3699951171875,1205.010009765625,1187.1300048828125,1187.8699951171875,1175.949951171875,1176.9000244140625,1182.6800537109375,1124.780029296875,1133.25,1143.81005859375,1102.1700439453125,1080.5,1071.7900390625,1026.4300537109375,1039.969970703125,1047.1500244140625,966.7249755859375,1045.77001953125,972.7789916992188,937.52001953125,1038.5899658203125,1049.1400146484375,1120.5400390625,1054.22998046875,1036.739990234375,973.8179931640625,1100.22998046875,1187.81005859375,1249.6099853515625,1240.0,1231.9200439453125
1169.280029296875,1200.3699951171875,1205.010009765625,1187.1300048828125,1187.8699951171875,1175.949951171875,1176.9000244140625,1182.6800537109375,1124.780029296875,1133.25,1143.81005859375,1102.1700439453125,1080.5,1071.7900390625,1026.4300537109375,1039.969970703125,1047.1500244140625,966.7249755859375,1045.77001953125,972.7789916992188,937.52001953125,1038.5899658203125,1049.1400146484375,1120.5400390625,1054.22998046875,1036.739990234375,973.8179931640625,1100.22998046875,1187.81005859375,1249.6099853515625,1240.0
1167.5400390625,1169.280029296875,1200.3699951171875,1205.010009765625,1187.1300048828125,1187.8699951171875,1175.949951171875,1176.9000244140625,1182.6800537109375,1124.780029296875,1133.25,1143.81005859375,1102.1700439453125,1080.5,1071.7900390625,1026.4300537109375,1039.969970703125,1047.1500244140625,966.7249755859375,1045.77001953125,972.7789916992188,937.52001953125,1038.5899658203125,1049.1400146484375,1120.5400390625,1054.22998046875,1036.739990234375,973.8179931640625,1100.22998046875,1187.81005859375,1249.6099853515625
1172.52001953125,1167.5400390625,1169.280029296875,1200.3699951171875,1205.010009765625,1187.1300048828125,1187.8699951171875,1175.949951171875,1176.9000244140625,1182.6800537109375,1124.780029296875,1133.25,1143.81005859375,1102.1700439453125,1080.5,1071.7900390625,1026.4300537109375,1039.969970703125,1047.1500244140625,966.7249755859375,1045.77001953125,972.7789916992188,937.52001953125,1038.5899658203125,1049.1400146484375,1120.5400390625,1054.22998046875,1036.739990234375,973.8179931640625,1100.22998046875,1187.81005859375
1182.93994140625,1172.52001953125,1167.5400390625,1169.280029296875,1200.3699951171875,1205.010009765625,1187.1300048828125,1187.8699951171875,1175.949951171875,1176.9000244140625,1182.6800537109375,1124.780029296875,1133.25,1143.81005859375,1102.1700439453125,1080.5,1071.7900390625,1026.4300537109375,1039.969970703125,1047.1500244140625,966.7249755859375,1045.77001953125,972.7789916992188,937.52001953125,1038.5899658203125,1049.1400146484375,1120.5400390625,1054.22998046875,1036.739990234375,973.8179931640625,1100.22998046875
1193.9100341796875,1182.93994140625,1172.52001953125,1167.5400390625,1169.280029296875,1200.3699951171875,1205.010009765625,1187.1300048828125,1187.8699951171875,1175.949951171875,1176.9000244140625,1182.6800537109375,1124.780029296875,1133.25,1143.81005859375,1102.1700439453125,1080.5,1071.7900390625,1026.4300537109375,1039.969970703125,1047.1500244140625,966.7249755859375,1045.77001953125,972.7789916992188,937.52001953125,1038.5899658203125,1049.1400146484375,1120.5400390625,1054.22998046875,1036.739990234375,973.8179931640625
1211.6700439453125,1193.9100341796875,1182.93994140625,1172.52001953125,1167.5400390625,1169.280029296875,1200.3699951171875,1205.010009765625,1187.1300048828125,1187.8699951171875,1175.949951171875,1176.9000244140625,1182.6800537109375,1124.780029296875,1133.25,1143.81005859375,1102.1700439453125,1080.5,1071.7900390625,1026.4300537109375,1039.969970703125,1047.1500244140625,966.7249755859375,1045.77001953125,972.7789916992188,937.52001953125,1038.5899658203125,1049.1400146484375,1120.5400390625,1054.22998046875,1036.739990234375
1210.2900390625,1211.6700439453125,1193.9100341796875,1182.93994140625,1172.52001953125,1167.5400390625,1169.280029296875,1200.3699951171875,1205.010009765625,1187.1300048828125,1187.8699951171875,1175.949951171875,1176.9000244140625,1182.6800537109375,1124.780029296875,1133.25,1143.81005859375,1102.1700439453125,1080.5,1071.7900390625,1026.4300537109375,1039.969970703125,1047.1500244140625,966.7249755859375,1045.77001953125,972.7789916992188,937.52001953125,1038.5899658203125,1049.1400146484375,1120.5400390625,1054.22998046875
1229.0799560546875,1210.2900390625,1211.6700439453125,1193.9100341796875,1182.93994140625,1172.52001953125,1167.5400390625,1169.280029296875,1200.3699951171875,1205.010009765625,1187.1300048828125,1187.8699951171875,1175.949951171875,1176.9000244140625,1182.6800537109375,1124.780029296875,1133.25,1143.81005859375,1102.1700439453125,1080.5,1071.7900390625,1026.4300537109375,1039.969970703125,1047.1500244140625,966.7249755859375,1045.77001953125,972.7789916992188,937.52001953125,1038.5899658203125,1049.1400146484375,1120.5400390625
1222.050048828125,1229.0799560546875,1210.2900390625,1211.6700439453125,1193.9100341796875,1182.93994140625,1172.52001953125,1167.5400390625,1169.280029296875,1200.3699951171875,1205.010009765625,1187.1300048828125,1187.8699951171875,1175.949951171875,1176.9000244140625,1182.6800537109375,1124.780029296875,1133.25,1143.81005859375,1102.1700439453125,1080.5,1071.7900390625,1026.4300537109375,1039.969970703125,1047.1500244140625,966.7249755859375,1045.77001953125,972.7789916992188,937.52001953125,1038.5899658203125,1049.1400146484375
1231.7099609375,1222.050048828125,1229.0799560546875,1210.2900390625,1211.6700439453125,1193.9100341796875,1182.93994140625,1172.52001953125,1167.5400390625,1169.280029296875,1200.3699951171875,1205.010009765625,1187.1300048828125,1187.8699951171875,1175.949951171875,1176.9000244140625,1182.6800537109375,1124.780029296875,1133.25,1143.81005859375,1102.1700439453125,1080.5,1071.7900390625,1026.4300537109375,1039.969970703125,1047.1500244140625,966.7249755859375,1045.77001953125,972.7789916992188,937.52001953125,1038.5899658203125
1207.2099609375,1231.7099609375,1222.050048828125,1229.0799560546875,1210.2900390625,1211.6700439453125,1193.9100341796875,1182.93994140625,1172.52001953125,1167.5400390625,1169.280029296875,1200.3699951171875,1205.010009765625,1187.1300048828125,1187.8699951171875,1175.949951171875,1176.9000244140625,1182.6800537109375,1124.780029296875,1133.25,1143.81005859375,1102.1700439453125,1080.5,1071.7900390625,1026.4300537109375,1039.969970703125,1047.1500244140625,966.7249755859375,1045.77001953125,972.7789916992188,937.52001953125
1250.1500244140625,1207.2099609375,1231.7099609375,1222.050048828125,1229.0799560546875,1210.2900390625,1211.6700439453125,1193.9100341796875,1182.93994140625,1172.52001953125,1167.5400390625,1169.280029296875,1200.3699951171875,1205.010009765625,1187.1300048828125,1187.8699951171875,1175.949951171875,1176.9000244140625,1182.6800537109375,1124.780029296875,1133.25,1143.81005859375,1102.1700439453125,1080.5,1071.7900390625,1026.4300537109375,1039.969970703125,1047.1500244140625,966.7249755859375,1045.77001953125,972.7789916992188
1265.489990234375,1250.1500244140625,1207.2099609375,1231.7099609375,1222.050048828125,1229.0799560546875,1210.2900390625,1211.6700439453125,1193.9100341796875,1182.93994140625,1172.52001953125,1167.5400390625,1169.280029296875,1200.3699951171875,1205.010009765625,1187.1300048828125,1187.8699951171875,1175.949951171875,1176.9000244140625,1182.6800537109375,1124.780029296875,1133.25,1143.81005859375,1102.1700439453125,1080.5,1071.7900390625,1026.4300537109375,1039.969970703125,1047.1500244140625,966.7249755859375,1045.77001953125
1281.0799560546875,1265.489990234375,1250.1500244140625,1207.2099609375,1231.7099609375,1222.050048828125,1229.0799560546875,1210.2900390625,1211.6700439453125,1193.9100341796875,1182.93994140625,1172.52001953125,1167.5400390625,1169.280029296875,1200.3699951171875,1205.010009765625,1187.1300048828125,1187.8699951171875,1175.949951171875,1176.9000244140625,1182.6800537109375,1124.780029296875,1133.25,1143.81005859375,1102.1700439453125,1080.5,1071.7900390625,1026.4300537109375,1039.969970703125,1047.1500244140625,966.7249755859375
1317.72998046875,1281.0799560546875,1265.489990234375,1250.1500244140625,1207.2099609375,1231.7099609375,1222.050048828125,1229.0799560546875,1210.2900390625,1211.6700439453125,1193.9100341796875,1182.93994140625,1172.52001953125,1167.5400390625,1169.280029296875,1200.3699951171875,1205.010009765625,1187.1300048828125,1187.8699951171875,1175.949951171875,1176.9000244140625,1182.6800537109375,1124.780029296875,1133.25,1143.81005859375,1102.1700439453125,1080.5,1071.7900390625,1026.4300537109375,1039.969970703125,1047.1500244140625
1316.47998046875,1317.72998046875,1281.0799560546875,1265.489990234375,1250.1500244140625,1207.2099609375,1231.7099609375,1222.050048828125,1229.0799560546875,1210.2900390625,1211.6700439453125,1193.9100341796875,1182.93994140625,1172.52001953125,1167.5400390625,1169.280029296875,1200.3699951171875,1205.010009765625,1187.1300048828125,1187.8699951171875,1175.949951171875,1176.9000244140625,1182.6800537109375,1124.780029296875,1133.25,1143.81005859375,1102.1700439453125,1080.5,1071.7900390625,1026.4300537109375,1039.969970703125
1321.7900390625,1316.47998046875,1317.72998046875,1281.0799560546875,1265.489990234375,1250.1500244140625,1207.2099609375,1231.7099609375,1222.050048828125,1229.0799560546875,1210.2900390625,1211.6700439453125,1193.9100341796875,1182.93994140625,1172.52001953125,1167.5400390625,1169.280029296875,1200.3699951171875,1205.010009765625,1187.1300048828125,1187.8699951171875,1175.949951171875,1176.9000244140625,1182.6800537109375,1124.780029296875,1133.25,1143.81005859375,1102.1700439453125,1080.5,1071.7900390625,1026.4300537109375
1347.8900146484375,1321.7900390625,1316.47998046875,1317.72998046875,1281.0799560546875,1265.489990234375,1250.1500244140625,1207.2099609375,1231.7099609375,1222.050048828125,1229.0799560546875,1210.2900390625,1211.6700439453125,1193.9100341796875,1182.93994140625,1172.52001953125,1167.5400390625,1169.280029296875,1200.3699951171875,1205.010009765625,1187.1300048828125,1187.8699951171875,1175.949951171875,1176.9000244140625,1182.6800537109375,1124.780029296875,1133.25,1143.81005859375,1102.1700439453125,1080.5,1071.7900390625
1421.5999755859375,1347.8900146484375,1321.7900390625,1316.47998046875,1317.72998046875,1281.0799560546875,1265.489990234375,1250.1500244140625,1207.2099609375,1231.7099609375,1222.050048828125,1229.0799560546875,1210.2900390625,1211.6700439453125,1193.9100341796875,1182.93994140625,1172.52001953125,1167.5400390625,1169.280029296875,1200.3699951171875,1205.010009765625,1187.1300048828125,1187.8699951171875,1175.949951171875,1176.9000244140625,1182.6800537109375,1124.780029296875,1133.25,1143.81005859375,1102.1700439453125,1080.5
1452.8199462890625,1421.5999755859375,1347.8900146484375,1321.7900390625,1316.47998046875,1317.72998046875,1281.0799560546875,1265.489990234375,1250.1500244140625,1207.2099609375,1231.7099609375,1222.050048828125,1229.0799560546875,1210.2900390625,1211.6700439453125,1193.9100341796875,1182.93994140625,1172.52001953125,1167.5400390625,1169.280029296875,1200.3699951171875,1205.010009765625,1187.1300048828125,1187.8699951171875,1175.949951171875,1176.9000244140625,1182.6800537109375,1124.780029296875,1133.25,1143.81005859375,1102.1700439453125
1490.0899658203125,1452.8199462890625,1421.5999755859375,1347.8900146484375,1321.7900390625,1316.47998046875,1317.72998046875,1281.0799560546875,1265.489990234375,1250.1500244140625,1207.2099609375,1231.7099609375,1222.050048828125,1229.0799560546875,1210.2900390625,1211.6700439453125,1193.9100341796875,1182.93994140625,1172.52001953125,1167.5400390625,1169.280029296875,1200.3699951171875,1205.010009765625,1187.1300048828125,1187.8699951171875,1175.949951171875,1176.9000244140625,1182.6800537109375,1124.780029296875,1133.25,1143.81005859375
1537.6700439453125,1490.0899658203125,1452.8199462890625,1421.5999755859375,1347.8900146484375,1321.7900390625,1316.47998046875,1317.72998046875,1281.0799560546875,1265.489990234375,1250.1500244140625,1207.2099609375,1231.7099609375,1222.050048828125,1229.0799560546875,1210.2900390625,1211.6700439453125,1193.9100341796875,1182.93994140625,1172.52001953125,1167.5400390625,1169.280029296875,1200.3699951171875,1205.010009765625,1187.1300048828125,1187.8699951171875,1175.949951171875,1176.9000244140625,1182.6800537109375,1124.780029296875,1133.25
1555.449951171875,1537.6700439453125,1490.0899658203125,1452.8199462890625,1421.5999755859375,1347.8900146484375,1321.7900390625,1316.47998046875,1317.72998046875,1281.0799560546875,1265.489990234375,1250.1500244140625,1207.2099609375,1231.7099609375,1222.050048828125,1229.0799560546875,1210.2900390625,1211.6700439453125,1193.9100341796875,1182.93994140625,1172.52001953125,1167.5400390625,1169.280029296875,1200.3699951171875,1205.010009765625,1187.1300048828125,1187.8699951171875,1175.949951171875,1176.9000244140625,1182.6800537109375,1124.780029296875
1578.800048828125,1555.449951171875,1537.6700439453125,1490.0899658203125,1452.8199462890625,1421.5999755859375,1347.8900146484375,1321.7900390625,1316.47998046875,1317.72998046875,1281.0799560546875,1265.489990234375,1250.1500244140625,1207.2099609375,1231.7099609375,1222.050048828125,1229.0799560546875,1210.2900390625,1211.6700439453125,1193.9100341796875,1182.93994140625,1172.52001953125,1167.5400390625,1169.280029296875,1200.3699951171875,1205.010009765625,1187.1300048828125,1187.8699951171875,1175.949951171875,1176.9000244140625,1182.6800537109375
1596.7099609375,1578.800048828125,1555.449951171875,1537.6700439453125,1490.0899658203125,1452.8199462890625,1421.5999755859375,1347.8900146484375,1321.7900390625,1316.47998046875,1317.72998046875,1281.0799560546875,1265.489990234375,1250.1500244140625,1207.2099609375,1231.7099609375,1222.050048828125,1229.0799560546875,1210.2900390625,1211.6700439453125,1193.9100341796875,1182.93994140625,1172.52001953125,1167.5400390625,1169.280029296875,1200.3699951171875,1205.010009765625,1187.1300048828125,1187.8699951171875,1175.949951171875,1176.9000244140625
1723.3499755859375,1596.7099609375,1578.800048828125,1555.449951171875,1537.6700439453125,1490.0899658203125,1452.8199462890625,1421.5999755859375,1347.8900146484375,1321.7900390625,1316.47998046875,1317.72998046875,1281.0799560546875,1265.489990234375,1250.1500244140625,1207.2099609375,1231.7099609375,1222.050048828125,1229.0799560546875,1210.2900390625,1211.6700439453125,1193.9100341796875,1182.93994140625,1172.52001953125,1167.5400390625,1169.280029296875,1200.3699951171875,1205.010009765625,1187.1300048828125,1187.8699951171875,1175.949951171875
1755.3599853515625,1723.3499755859375,1596.7099609375,1578.800048828125,1555.449951171875,1537.6700439453125,1490.0899658203125,1452.8199462890625,1421.5999755859375,1347.8900146484375,1321.7900390625,1316.47998046875,1317.72998046875,1281.0799560546875,1265.489990234375,1250.1500244140625,1207.2099609375,1231.7099609375,1222.050048828125,1229.0799560546875,1210.2900390625,1211.6700439453125,1193.9100341796875,1182.93994140625,1172.52001953125,1167.5400390625,1169.280029296875,1200.3699951171875,1205.010009765625,1187.1300048828125,1187.8699951171875
1787.1300048828125,1755.3599853515625,1723.3499755859375,1596.7099609375,1578.800048828125,1555.449951171875,1537.6700439453125,1490.0899658203125,1452.8199462890625,1421.5999755859375,1347.8900146484375,1321.7900390625,1316.47998046875,1317.72998046875,1281.0799560546875,1265.489990234375,1250.1500244140625,1207.2099609375,1231.7099609375,1222.050048828125,1229.0799560546875,1210.2900390625,1211.6700439453125,1193.9100341796875,1182.93994140625,1172.52001953125,1167.5400390625,1169.280029296875,1200.3699951171875,1205.010009765625,1187.1300048828125
1848.5699462890625,1787.1300048828125,1755.3599853515625,1723.3499755859375,1596.7099609375,1578.800048828125,1555.449951171875,1537.6700439453125,1490.0899658203125,1452.8199462890625,1421.5999755859375,1347.8900146484375,1321.7900390625,1316.47998046875,1317.72998046875,1281.0799560546875,1265.489990234375,1250.1500244140625,1207.2099609375,1231.7099609375,1222.050048828125,1229.0799560546875,1210.2900390625,1211.6700439453125,1193.9100341796875,1182.93994140625,1172.52001953125,1167.5400390625,1169.280029296875,1200.3699951171875,1205.010009765625
1724.239990234375,1848.5699462890625,1787.1300048828125,1755.3599853515625,1723.3499755859375,1596.7099609375,1578.800048828125,1555.449951171875,1537.6700439453125,1490.0899658203125,1452.8199462890625,1421.5999755859375,1347.8900146484375,1321.7900390625,1316.47998046875,1317.72998046875,1281.0799560546875,1265.489990234375,1250.1500244140625,1207.2099609375,1231.7099609375,1222.050048828125,1229.0799560546875,1210.2900390625,1211.6700439453125,1193.9100341796875,1182.93994140625,1172.52001953125,1167.5400390625,1169.280029296875,1200.3699951171875
1804.9100341796875,1724.239990234375,1848.5699462890625,1787.1300048828125,1755.3599853515625,1723.3499755859375,1596.7099609375,1578.800048828125,1555.449951171875,1537.6700439453125,1490.0899658203125,1452.8199462890625,1421.5999755859375,1347.8900146484375,1321.7900390625,1316.47998046875,1317.72998046875,1281.0799560546875,1265.489990234375,1250.1500244140625,1207.2099609375,1231.7099609375,1222.050048828125,1229.0799560546875,1210.2900390625,1211.6700439453125,1193.9100341796875,1182.93994140625,1172.52001953125,1167.5400390625,1169.280029296875
1808.9100341796875,1804.9100341796875,1724.239990234375,1848.5699462890625,1787.1300048828125,1755.3599853515625,1723.3499755859375,1596.7099609375,1578.800048828125,1555.449951171875,1537.6700439453125,1490.0899658203125,1452.8199462890625,1421.5999755859375,1347.8900146484375,1321.7900390625,1316.47998046875,1317.72998046875,1281.0799560546875,1265.489990234375,1250.1500244140625,1207.2099609375,1231.7099609375,1222.050048828125,1229.0799560546875,1210.2900390625,1211.6700439453125,1193.9100341796875,1182.93994140625,1172.52001953125,1167.5400390625
1738.4300537109375,1808.9100341796875,1804.9100341796875,1724.239990234375,1848.5699462890625,1787.1300048828125,1755.3599853515625,1723.3499755859375,1596.7099609375,1578.800048828125,1555.449951171875,1537.6700439453125,1490.0899658203125,1452.8199462890625,1421.5999755859375,1347.8900146484375,1321.7900390625,1316.47998046875,1317.72998046875,1281.0799560546875,1265.489990234375,1250.1500244140625,1207.2099609375,1231.7099609375,1222.050048828125,1229.0799560546875,1210.2900390625,1211.6700439453125,1193.9100341796875,1182.93994140625,1172.52001953125
1734.449951171875,1738.4300537109375,1808.9100341796875,1804.9100341796875,1724.239990234375,1848.5699462890625,1787.1300048828125,1755.3599853515625,1723.3499755859375,1596.7099609375,1578.800048828125,1555.449951171875,1537.6700439453125,1490.0899658203125,1452.8199462890625,1421.5999755859375,1347.8900146484375,1321.7900390625,1316.47998046875,1317.72998046875,1281.0799560546875,1265.489990234375,1250.1500244140625,1207.2099609375,1231.7099609375,1222.050048828125,1229.0799560546875,1210.2900390625,1211.6700439453125,1193.9100341796875,1182.93994140625
1839.0899658203125,1734.449951171875,1738.4300537109375,1808.9100341796875,1804.9100341796875,1724.239990234375,1848.5699462890625,1787.1300048828125,1755.3599853515625,1723.3499755859375,1596.7099609375,1578.800048828125,1555.449951171875,1537.6700439453125,1490.0899658203125,1452.8199462890625,1421.5999755859375,1347.8900146484375,1321.7900390625,1316.47998046875,1317.72998046875,1281.0799560546875,1265.489990234375,1250.1500244140625,1207.2099609375,1231.7099609375,1222.050048828125,1229.0799560546875,1210.2900390625,1211.6700439453125,1193.9100341796875
